epoch,train_loss,train_acc,float_eval_acc,float_trainmode_acc,discrete_acc,BATCH_SIZE,GATE_OPTIMIZER,NETWORK_LR,GUMBEL_TAU,GROUP_SUM_TAU,NETWORK_LAYERS,GATES,EPOCHS
299,nan,0.1,0.1,0.1,0.1,128,gumbel_softmax,0.01,1,100,12,256000,2000
300,nan,0.1,0.1,0.1,0.1,128,gumbel_softmax,0.01,1,100,12,256000,2000
301,nan,0.1,0.1,0.1,0.1,128,gumbel_softmax,0.01,1,100,12,256000,2000
302,nan,0.1,0.1,0.1,0.1,128,gumbel_softmax,0.01,1,100,12,256000,2000
303,nan,0.1,0.1,0.1,0.1,128,gumbel_softmax,0.01,1,100,12,256000,2000
304,nan,0.1,0.1,0.1,0.1,128,gumbel_softmax,0.01,1,100,12,256000,2000
305,nan,0.1,0.1,0.1,0.1,128,gumbel_softmax,0.01,1,100,12,256000,2000
306,nan,0.1,0.1,0.1,0.1,128,gumbel_softmax,0.01,1,100,12,256000,2000
307,nan,0.1,0.1,0.1,0.1,128,gumbel_softmax,0.01,1,100,12,256000,2000
308,nan,0.1,0.1,0.1,0.1,128,gumbel_softmax,0.01,1,100,12,256000,2000
309,nan,0.1,0.1,0.1,0.1,128,gumbel_softmax,0.01,1,100,12,256000,2000
310,nan,0.1,0.1,0.1,0.1,128,gumbel_softmax,0.01,1,100,12,256000,2000
311,nan,0.1,0.1,0.1,0.1,128,gumbel_softmax,0.01,1,100,12,256000,2000
312,nan,0.1,0.1,0.1,0.1,128,gumbel_softmax,0.01,1,100,12,256000,2000
313,nan,0.1,0.1,0.1,0.1,128,gumbel_softmax,0.01,1,100,12,256000,2000
314,nan,0.1,0.1,0.1,0.1,128,gumbel_softmax,0.01,1,100,12,256000,2000
315,nan,0.1,0.1,0.1,0.1,128,gumbel_softmax,0.01,1,100,12,256000,2000
316,nan,0.1,0.1,0.1,0.1,128,gumbel_softmax,0.01,1,100,12,256000,2000
317,nan,0.1,0.1,0.1,0.1,128,gumbel_softmax,0.01,1,100,12,256000,2000
318,nan,0.1,0.1,0.1,0.1,128,gumbel_softmax,0.01,1,100,12,256000,2000
319,nan,0.1,0.1,0.1,0.1,128,gumbel_softmax,0.01,1,100,12,256000,2000
320,nan,0.1,0.1,0.1,0.1,128,gumbel_softmax,0.01,1,100,12,256000,2000
321,nan,0.1,0.1,0.1,0.1,128,gumbel_softmax,0.01,1,100,12,256000,2000
322,nan,0.1,0.1,0.1,0.1,128,gumbel_softmax,0.01,1,100,12,256000,2000
323,nan,0.1,0.1,0.1,0.1,128,gumbel_softmax,0.01,1,100,12,256000,2000
324,nan,0.1,0.1,0.1,0.1,128,gumbel_softmax,0.01,1,100,12,256000,2000
325,nan,0.1,0.1,0.1,0.1,128,gumbel_softmax,0.01,1,100,12,256000,2000
326,nan,0.1,0.1,0.1,0.1,128,gumbel_softmax,0.01,1,100,12,256000,2000
327,nan,0.1,0.1,0.1,0.1,128,gumbel_softmax,0.01,1,100,12,256000,2000
328,nan,0.1,0.1,0.1,0.1,128,gumbel_softmax,0.01,1,100,12,256000,2000
329,nan,0.1,0.1,0.1,0.1,128,gumbel_softmax,0.01,1,100,12,256000,2000
330,nan,0.1,0.1,0.1,0.1,128,gumbel_softmax,0.01,1,100,12,256000,2000
331,nan,0.1,0.1,0.1,0.1,128,gumbel_softmax,0.01,1,100,12,256000,2000
332,nan,0.1,0.1,0.1,0.1,128,gumbel_softmax,0.01,1,100,12,256000,2000
333,nan,0.1,0.1,0.1,0.1,128,gumbel_softmax,0.01,1,100,12,256000,2000
334,nan,0.1,0.1,0.1,0.1,128,gumbel_softmax,0.01,1,100,12,256000,2000
335,nan,0.1,0.1,0.1,0.1,128,gumbel_softmax,0.01,1,100,12,256000,2000
336,nan,0.1,0.1,0.1,0.1,128,gumbel_softmax,0.01,1,100,12,256000,2000
337,nan,0.1,0.1,0.1,0.1,128,gumbel_softmax,0.01,1,100,12,256000,2000
338,nan,0.1,0.1,0.1,0.1,128,gumbel_softmax,0.01,1,100,12,256000,2000
339,nan,0.1,0.1,0.1,0.1,128,gumbel_softmax,0.01,1,100,12,256000,2000
340,nan,0.1,0.1,0.1,0.1,128,gumbel_softmax,0.01,1,100,12,256000,2000
341,nan,0.1,0.1,0.1,0.1,128,gumbel_softmax,0.01,1,100,12,256000,2000
342,nan,0.1,0.1,0.1,0.1,128,gumbel_softmax,0.01,1,100,12,256000,2000
343,nan,0.1,0.1,0.1,0.1,128,gumbel_softmax,0.01,1,100,12,256000,2000
344,nan,0.1,0.1,0.1,0.1,128,gumbel_softmax,0.01,1,100,12,256000,2000
345,nan,0.1,0.1,0.1,0.1,128,gumbel_softmax,0.01,1,100,12,256000,2000
346,nan,0.1,0.1,0.1,0.1,128,gumbel_softmax,0.01,1,100,12,256000,2000
347,nan,0.1,0.1,0.1,0.1,128,gumbel_softmax,0.01,1,100,12,256000,2000
348,nan,0.1,0.1,0.1,0.1,128,gumbel_softmax,0.01,1,100,12,256000,2000
349,nan,0.1,0.1,0.1,0.1,128,gumbel_softmax,0.01,1,100,12,256000,2000
350,nan,0.1,0.1,0.1,0.1,128,gumbel_softmax,0.01,1,100,12,256000,2000
351,nan,0.1,0.1,0.1,0.1,128,gumbel_softmax,0.01,1,100,12,256000,2000
352,nan,0.1,0.1,0.1,0.1,128,gumbel_softmax,0.01,1,100,12,256000,2000
353,nan,0.1,0.1,0.1,0.1,128,gumbel_softmax,0.01,1,100,12,256000,2000
354,nan,0.1,0.1,0.1,0.1,128,gumbel_softmax,0.01,1,100,12,256000,2000
355,nan,0.1,0.1,0.1,0.1,128,gumbel_softmax,0.01,1,100,12,256000,2000
356,nan,0.1,0.1,0.1,0.1,128,gumbel_softmax,0.01,1,100,12,256000,2000
357,nan,0.1,0.1,0.1,0.1,128,gumbel_softmax,0.01,1,100,12,256000,2000
358,nan,0.1,0.1,0.1,0.1,128,gumbel_softmax,0.01,1,100,12,256000,2000
359,nan,0.1,0.1,0.1,0.1,128,gumbel_softmax,0.01,1,100,12,256000,2000
360,nan,0.1,0.1,0.1,0.1,128,gumbel_softmax,0.01,1,100,12,256000,2000
361,nan,0.1,0.1,0.1,0.1,128,gumbel_softmax,0.01,1,100,12,256000,2000
362,nan,0.1,0.1,0.1,0.1,128,gumbel_softmax,0.01,1,100,12,256000,2000
363,nan,0.1,0.1,0.1,0.1,128,gumbel_softmax,0.01,1,100,12,256000,2000
364,nan,0.1,0.1,0.1,0.1,128,gumbel_softmax,0.01,1,100,12,256000,2000
365,nan,0.1,0.1,0.1,0.1,128,gumbel_softmax,0.01,1,100,12,256000,2000
366,nan,0.1,0.1,0.1,0.1,128,gumbel_softmax,0.01,1,100,12,256000,2000
367,nan,0.1,0.1,0.1,0.1,128,gumbel_softmax,0.01,1,100,12,256000,2000
368,nan,0.1,0.1,0.1,0.1,128,gumbel_softmax,0.01,1,100,12,256000,2000
369,nan,0.1,0.1,0.1,0.1,128,gumbel_softmax,0.01,1,100,12,256000,2000
370,nan,0.1,0.1,0.1,0.1,128,gumbel_softmax,0.01,1,100,12,256000,2000
371,nan,0.1,0.1,0.1,0.1,128,gumbel_softmax,0.01,1,100,12,256000,2000
372,nan,0.1,0.1,0.1,0.1,128,gumbel_softmax,0.01,1,100,12,256000,2000
373,nan,0.1,0.1,0.1,0.1,128,gumbel_softmax,0.01,1,100,12,256000,2000
374,nan,0.1,0.1,0.1,0.1,128,gumbel_softmax,0.01,1,100,12,256000,2000
375,nan,0.1,0.1,0.1,0.1,128,gumbel_softmax,0.01,1,100,12,256000,2000
376,nan,0.1,0.1,0.1,0.1,128,gumbel_softmax,0.01,1,100,12,256000,2000
377,nan,0.1,0.1,0.1,0.1,128,gumbel_softmax,0.01,1,100,12,256000,2000
378,nan,0.1,0.1,0.1,0.1,128,gumbel_softmax,0.01,1,100,12,256000,2000
379,nan,0.1,0.1,0.1,0.1,128,gumbel_softmax,0.01,1,100,12,256000,2000
380,nan,0.1,0.1,0.1,0.1,128,gumbel_softmax,0.01,1,100,12,256000,2000
381,nan,0.1,0.1,0.1,0.1,128,gumbel_softmax,0.01,1,100,12,256000,2000
382,nan,0.1,0.1,0.1,0.1,128,gumbel_softmax,0.01,1,100,12,256000,2000
383,nan,0.1,0.1,0.1,0.1,128,gumbel_softmax,0.01,1,100,12,256000,2000
384,nan,0.1,0.1,0.1,0.1,128,gumbel_softmax,0.01,1,100,12,256000,2000
385,nan,0.1,0.1,0.1,0.1,128,gumbel_softmax,0.01,1,100,12,256000,2000
386,nan,0.1,0.1,0.1,0.1,128,gumbel_softmax,0.01,1,100,12,256000,2000
387,nan,0.1,0.1,0.1,0.1,128,gumbel_softmax,0.01,1,100,12,256000,2000
388,nan,0.1,0.1,0.1,0.1,128,gumbel_softmax,0.01,1,100,12,256000,2000
389,nan,0.1,0.1,0.1,0.1,128,gumbel_softmax,0.01,1,100,12,256000,2000
390,nan,0.1,0.1,0.1,0.1,128,gumbel_softmax,0.01,1,100,12,256000,2000
391,nan,0.1,0.1,0.1,0.1,128,gumbel_softmax,0.01,1,100,12,256000,2000
392,nan,0.1,0.1,0.1,0.1,128,gumbel_softmax,0.01,1,100,12,256000,2000
393,nan,0.1,0.1,0.1,0.1,128,gumbel_softmax,0.01,1,100,12,256000,2000
394,nan,0.1,0.1,0.1,0.1,128,gumbel_softmax,0.01,1,100,12,256000,2000
395,nan,0.1,0.1,0.1,0.1,128,gumbel_softmax,0.01,1,100,12,256000,2000
396,nan,0.1,0.1,0.1,0.1,128,gumbel_softmax,0.01,1,100,12,256000,2000
397,nan,0.1,0.1,0.1,0.1,128,gumbel_softmax,0.01,1,100,12,256000,2000
398,nan,0.1,0.1,0.1,0.1,128,gumbel_softmax,0.01,1,100,12,256000,2000
1,2.2751181021118163,0.13374,0.1573,0.2316,0.1573,128,softmax,0.01,1,100,8,128000,2000
2,2.005118151893616,0.28576,0.16,0.3261,0.16,128,softmax,0.01,1,100,8,128000,2000
3,1.8439342376708985,0.35152,0.1813,0.3719,0.1813,128,softmax,0.01,1,100,8,128000,2000
4,1.7475477133178712,0.39132,0.1852,0.3931,0.1852,128,softmax,0.01,1,100,8,128000,2000
5,1.6810488962554933,0.41736,0.183,0.4061,0.183,128,softmax,0.01,1,100,8,128000,2000
6,1.6326303490447998,0.43374,0.1928,0.4191,0.1928,128,softmax,0.01,1,100,8,128000,2000
7,1.5908053939819335,0.45218,0.2034,0.4364,0.2034,128,softmax,0.01,1,100,8,128000,2000
8,1.5543511594390869,0.46538,0.2039,0.4445,0.2039,128,softmax,0.01,1,100,8,128000,2000
9,1.5223873727035522,0.47844,0.1995,0.4485,0.1995,128,softmax,0.01,1,100,8,128000,2000
10,1.4900482508087158,0.4896,0.2035,0.4528,0.2035,128,softmax,0.01,1,100,8,128000,2000
11,1.469846431350708,0.49786,0.2021,0.4561,0.2021,128,softmax,0.01,1,100,8,128000,2000
12,1.4404896294021607,0.51062,0.2116,0.4596,0.2116,128,softmax,0.01,1,100,8,128000,2000
13,1.4282671120452881,0.51736,0.2079,0.4567,0.2079,128,softmax,0.01,1,100,8,128000,2000
14,1.3840145822143555,0.5277,0.2126,0.4729,0.2126,128,softmax,0.01,1,100,8,128000,2000
15,1.3640047747039794,0.5356,0.2201,0.4783,0.2201,128,softmax,0.01,1,100,8,128000,2000
16,1.3293186700439452,0.54656,0.2163,0.4767,0.2163,128,softmax,0.01,1,100,8,128000,2000
17,1.3709831393051148,0.55268,0.2083,0.4768,0.2083,128,softmax,0.01,1,100,8,128000,2000
18,1.2956949557495117,0.56,0.2193,0.4846,0.2193,128,softmax,0.01,1,100,8,128000,2000
19,1.3311661463928222,0.5681,0.2242,0.4866,0.2242,128,softmax,0.01,1,100,8,128000,2000
20,1.3596135810089112,0.57054,0.2177,0.4817,0.2177,128,softmax,0.01,1,100,8,128000,2000
21,1.2289021083450318,0.5827,0.2106,0.4916,0.2106,128,softmax,0.01,1,100,8,128000,2000
22,1.2014239878845214,0.58924,0.2159,0.487,0.2159,128,softmax,0.01,1,100,8,128000,2000
23,1.2252887739562988,0.59452,0.2155,0.4881,0.2155,128,softmax,0.01,1,100,8,128000,2000
24,1.4356405523681641,0.5952,0.2194,0.4899,0.2194,128,softmax,0.01,1,100,8,128000,2000
25,1.7809992462158204,0.59238,0.21,0.4907,0.21,128,softmax,0.01,1,100,8,128000,2000
26,1.2569770626831054,0.60406,0.2179,0.4855,0.2179,128,softmax,0.01,1,100,8,128000,2000
