epoch,train_loss,train_acc,float_eval_acc,float_trainmode_acc,discrete_acc,BATCH_SIZE,GATE_OPTIMIZER,NETWORK_LR,GUMBEL_TAU,GROUP_SUM_TAU,NETWORK_LAYERS,GATES,EPOCHS,CONNECTIONS
1,2.0545026172002157,0.5266833333333333,0.6888,0.6841,0.6888,128,log_softmax,0.01,0.25,30,2,800,20,random
2,1.8778154110590617,0.6833166666666667,0.7016,0.6959,0.7016,128,log_softmax,0.01,0.25,30,2,800,20,random
3,1.861328617922465,0.6908166666666666,0.7113,0.7054,0.7113,128,log_softmax,0.01,0.25,30,2,800,20,random
4,1.856071334838867,0.69515,0.7102,0.7072,0.7102,128,log_softmax,0.01,0.25,30,2,800,20,random
5,1.8534766046524047,0.6961833333333334,0.7108,0.7094,0.7108,128,log_softmax,0.01,0.25,30,2,800,20,random
6,1.8521363692601522,0.6977333333333333,0.7155,0.7101,0.7155,128,log_softmax,0.01,0.25,30,2,800,20,random
7,1.8512755037943522,0.6977333333333333,0.7188,0.7106,0.7188,128,log_softmax,0.01,0.25,30,2,800,20,random
8,1.8507348366419474,0.6994333333333334,0.7126,0.7114,0.7126,128,log_softmax,0.01,0.25,30,2,800,20,random
9,1.8504132019678752,0.6981833333333334,0.7132,0.7133,0.7132,128,log_softmax,0.01,0.25,30,2,800,20,random
10,1.8501741324742635,0.7008833333333333,0.7144,0.7123,0.7144,128,log_softmax,0.01,0.25,30,2,800,20,random
11,1.8498975595474243,0.7009666666666666,0.7183,0.7129,0.7183,128,log_softmax,0.01,0.25,30,2,800,20,random
12,1.8495717275619508,0.70115,0.7125,0.7106,0.7125,128,log_softmax,0.01,0.25,30,2,800,20,random
13,1.849356699180603,0.6993166666666667,0.7129,0.7124,0.7129,128,log_softmax,0.01,0.25,30,2,800,20,random
14,1.8492134571711223,0.6991333333333334,0.7104,0.7126,0.7104,128,log_softmax,0.01,0.25,30,2,800,20,random
15,1.8491335424423219,0.7009666666666666,0.7127,0.712,0.7127,128,log_softmax,0.01,0.25,30,2,800,20,random
16,1.8490119992574057,0.6993333333333334,0.7128,0.7126,0.7128,128,log_softmax,0.01,0.25,30,2,800,20,random
17,1.848928604634603,0.7004833333333333,0.7129,0.7128,0.7129,128,log_softmax,0.01,0.25,30,2,800,20,random
18,1.8488798904418946,0.69945,0.7129,0.7115,0.7129,128,log_softmax,0.01,0.25,30,2,800,20,random
1,1.3077896468162538,0.6580333333333334,0.8758,0.8758,0.8758,128,log_softmax,0.01,0.25,30,4,5000,20,random
2,0.5265967737356821,0.8801166666666667,0.8944,0.8944,0.8944,128,log_softmax,0.01,0.25,30,4,5000,20,random
3,0.46237495958010355,0.8937833333333334,0.9039,0.9044,0.9039,128,log_softmax,0.01,0.25,30,4,5000,20,random
4,0.4363626603762309,0.9006166666666666,0.9096,0.91,0.9096,128,log_softmax,0.01,0.25,30,4,5000,20,random
5,0.42154970757166543,0.9043666666666667,0.9132,0.9125,0.9132,128,log_softmax,0.01,0.25,30,4,5000,20,random
6,0.4120691793282827,0.9071,0.9142,0.9146,0.9142,128,log_softmax,0.01,0.25,30,4,5000,20,random
7,0.4059904448191325,0.9087666666666666,0.9157,0.9151,0.9157,128,log_softmax,0.01,0.25,30,4,5000,20,random
8,0.40104216723442077,0.9098666666666667,0.9168,0.9166,0.9168,128,log_softmax,0.01,0.25,30,4,5000,20,random
9,0.397291220108668,0.9110833333333334,0.9165,0.9174,0.9165,128,log_softmax,0.01,0.25,30,4,5000,20,random
10,0.3941675286769867,0.91185,0.9175,0.9178,0.9175,128,log_softmax,0.01,0.25,30,4,5000,20,random
11,0.3916299652258555,0.9126666666666666,0.9184,0.9182,0.9184,128,log_softmax,0.01,0.25,30,4,5000,20,random
12,0.3893562652587891,0.91345,0.9177,0.9186,0.9177,128,log_softmax,0.01,0.25,30,4,5000,20,random
13,0.38755108997027077,0.9142166666666667,0.9186,0.919,0.9186,128,log_softmax,0.01,0.25,30,4,5000,20,random
14,0.38574785024325053,0.9146166666666666,0.9198,0.9198,0.9198,128,log_softmax,0.01,0.25,30,4,5000,20,random
15,0.3841958456993103,0.9151333333333334,0.9202,0.9198,0.9202,128,log_softmax,0.01,0.25,30,4,5000,20,random
16,0.3829072812239329,0.9155,0.9208,0.9205,0.9208,128,log_softmax,0.01,0.25,30,4,5000,20,random
17,0.38171157863934835,0.9159166666666667,0.9209,0.9208,0.9209,128,log_softmax,0.01,0.25,30,4,5000,20,random
18,0.3806529730637868,0.9162166666666667,0.9215,0.9216,0.9215,128,log_softmax,0.01,0.25,30,4,5000,20,random
19,0.3796792771657308,0.9166666666666666,0.9216,0.9219,0.9216,128,log_softmax,0.01,0.25,30,4,5000,20,random
20,0.3785839210510254,0.9172,0.9213,0.9216,0.9213,128,log_softmax,0.01,0.25,30,4,5000,20,random
1,1.302361257648468,0.6568666666666667,0.876,0.875,0.876,128,softmax,0.01,0.25,30,4,5000,20,random
2,0.5311276039123535,0.8797166666666667,0.8978,0.8964,0.8978,128,softmax,0.01,0.25,30,4,5000,20,random
3,0.4663723742643992,0.8934166666666666,0.9041,0.9047,0.9041,128,softmax,0.01,0.25,30,4,5000,20,random
4,0.4405549212137858,0.8997,0.9085,0.909,0.9085,128,softmax,0.01,0.25,30,4,5000,20,random
5,0.4254925080617269,0.9035166666666666,0.9121,0.9123,0.9121,128,softmax,0.01,0.25,30,4,5000,20,random
6,0.4156973615805308,0.9061,0.9147,0.9141,0.9147,128,softmax,0.01,0.25,30,4,5000,20,random
7,0.40862735676765444,0.9079333333333334,0.9161,0.9157,0.9161,128,softmax,0.01,0.25,30,4,5000,20,random
8,0.4037920893510183,0.9099,0.9171,0.9177,0.9171,128,softmax,0.01,0.25,30,4,5000,20,random
9,0.3999781989256541,0.91065,0.9167,0.9171,0.9167,128,softmax,0.01,0.25,30,4,5000,20,random
10,0.39656322944959005,0.9119,0.9173,0.9176,0.9173,128,softmax,0.01,0.25,30,4,5000,20,random
11,0.39366310030619306,0.9128,0.9177,0.9187,0.9177,128,softmax,0.01,0.25,30,4,5000,20,random
12,0.39141270688374835,0.9133,0.9202,0.9191,0.9202,128,softmax,0.01,0.25,30,4,5000,20,random
13,0.3896159865061442,0.9138333333333334,0.9199,0.9196,0.9199,128,softmax,0.01,0.25,30,4,5000,20,random
14,0.38793844785690307,0.91435,0.9204,0.9207,0.9204,128,softmax,0.01,0.25,30,4,5000,20,random
15,0.38607328418095904,0.9149166666666667,0.921,0.9206,0.921,128,softmax,0.01,0.25,30,4,5000,20,random
16,0.38465010692278545,0.9154333333333333,0.9208,0.9207,0.9208,128,softmax,0.01,0.25,30,4,5000,20,random
17,0.3835168191274007,0.9158333333333334,0.9207,0.9207,0.9207,128,softmax,0.01,0.25,30,4,5000,20,random
18,0.38247458896636966,0.9162166666666667,0.9212,0.9212,0.9212,128,softmax,0.01,0.25,30,4,5000,20,random
19,0.3815487363179525,0.9163166666666667,0.921,0.9211,0.921,128,softmax,0.01,0.25,30,4,5000,20,random
20,0.3807111177285512,0.9166,0.9214,0.9216,0.9214,128,softmax,0.01,0.25,30,4,5000,20,random
1,2.216184962018331,0.22953333333333334,0.6031,0.6615,0.6031,128,softmax,0.01,0.25,30,8,5000,20,random
2,1.092049877134959,0.7610833333333333,0.8296,0.8276,0.8296,128,softmax,0.01,0.25,30,8,5000,20,random
3,0.709772814877828,0.83675,0.858,0.8588,0.858,128,softmax,0.01,0.25,30,8,5000,20,random
4,0.6228032102266947,0.8570333333333333,0.8696,0.8736,0.8696,128,softmax,0.01,0.25,30,8,5000,20,random
5,0.5752025805155436,0.86955,0.8798,0.8844,0.8798,128,softmax,0.01,0.25,30,8,5000,20,random
6,0.5475513302167256,0.8761166666666667,0.8894,0.8911,0.8894,128,softmax,0.01,0.25,30,8,5000,20,random
7,0.5255385993321736,0.88305,0.8922,0.8936,0.8922,128,softmax,0.01,0.25,30,8,5000,20,random
8,0.5082913071950277,0.8863166666666666,0.8977,0.8969,0.8977,128,softmax,0.01,0.25,30,8,5000,20,random
9,0.49601070138613385,0.89005,0.8999,0.8999,0.8999,128,softmax,0.01,0.25,30,8,5000,20,random
10,0.48756291114489236,0.8925333333333333,0.9028,0.9017,0.9028,128,softmax,0.01,0.25,30,8,5000,20,random
11,0.48072158864339193,0.89405,0.9031,0.9027,0.9031,128,softmax,0.01,0.25,30,8,5000,20,random
12,0.47455224606196084,0.89595,0.9044,0.9046,0.9044,128,softmax,0.01,0.25,30,8,5000,20,random
13,0.46953762601216636,0.8970833333333333,0.9058,0.9063,0.9058,128,softmax,0.01,0.25,30,8,5000,20,random
14,0.46477180762290954,0.8981,0.908,0.9066,0.908,128,softmax,0.01,0.25,30,8,5000,20,random
15,0.4598618483702342,0.8996833333333333,0.909,0.9082,0.909,128,softmax,0.01,0.25,30,8,5000,20,random
16,0.4555838809967041,0.9006333333333333,0.9086,0.9091,0.9086,128,softmax,0.01,0.25,30,8,5000,20,random
17,0.4522276183128357,0.9015333333333333,0.9095,0.9103,0.9095,128,softmax,0.01,0.25,30,8,5000,20,random
18,0.44964043939908344,0.90265,0.9077,0.9104,0.9077,128,softmax,0.01,0.25,30,8,5000,20,random
19,0.44719522988001503,0.9031333333333333,0.9095,0.9113,0.9095,128,softmax,0.01,0.25,30,8,5000,20,random
20,0.44454854804674787,0.9036666666666666,0.9102,0.9121,0.9102,128,softmax,0.01,0.25,30,8,5000,20,random
1,2.199380094210307,0.24723333333333333,0.6326,0.7069,0.6326,128,log_softmax,0.01,0.25,30,8,5000,20,random
2,1.0416673382759094,0.7919333333333334,0.8116,0.8392,0.8116,128,log_softmax,0.01,0.25,30,8,5000,20,random
3,0.6841601148605346,0.8470166666666666,0.8596,0.8631,0.8596,128,log_softmax,0.01,0.25,30,8,5000,20,random
4,0.599617123444875,0.86465,0.8689,0.8744,0.8689,128,log_softmax,0.01,0.25,30,8,5000,20,random
5,0.5577514874140421,0.8736833333333334,0.8786,0.8836,0.8786,128,log_softmax,0.01,0.25,30,8,5000,20,random
6,0.5320766419092814,0.8794166666666666,0.8865,0.8865,0.8865,128,log_softmax,0.01,0.25,30,8,5000,20,random
7,0.5133263494332632,0.8834833333333333,0.8911,0.8897,0.8911,128,log_softmax,0.01,0.25,30,8,5000,20,random
8,0.4983708330790202,0.8871666666666667,0.8921,0.8937,0.8921,128,log_softmax,0.01,0.25,30,8,5000,20,random
9,0.487729963239034,0.8894666666666666,0.8961,0.8963,0.8961,128,log_softmax,0.01,0.25,30,8,5000,20,random
10,0.4777754851182302,0.8928833333333334,0.8977,0.8985,0.8977,128,log_softmax,0.01,0.25,30,8,5000,20,random
11,0.4698381385008494,0.8952666666666667,0.9002,0.9007,0.9002,128,log_softmax,0.01,0.25,30,8,5000,20,random
12,0.4634324466546377,0.89645,0.9016,0.9026,0.9016,128,log_softmax,0.01,0.25,30,8,5000,20,random
13,0.4576252681096395,0.8979333333333334,0.9021,0.9028,0.9021,128,log_softmax,0.01,0.25,30,8,5000,20,random
14,0.4529401444911957,0.8990833333333333,0.9016,0.9033,0.9016,128,log_softmax,0.01,0.25,30,8,5000,20,random
15,0.4490438760598501,0.8996833333333333,0.9027,0.9049,0.9027,128,log_softmax,0.01,0.25,30,8,5000,20,random
16,0.4447867831071218,0.90055,0.905,0.9056,0.905,128,log_softmax,0.01,0.25,30,8,5000,20,random
17,0.4417151954650879,0.9016666666666666,0.9055,0.9059,0.9055,128,log_softmax,0.01,0.25,30,8,5000,20,random
18,0.4389914165814718,0.9026333333333333,0.9053,0.9065,0.9053,128,log_softmax,0.01,0.25,30,8,5000,20,random
19,0.4362473577658335,0.9029166666666667,0.9073,0.9071,0.9073,128,log_softmax,0.01,0.25,30,8,5000,20,random
20,0.43356147360801695,0.9036333333333333,0.908,0.9077,0.908,128,log_softmax,0.01,0.25,30,8,5000,20,random
1,0.9613507899920146,0.77535,0.8756,0.8758,0.8756,128,sparsemax,0.01,0.25,30,8,5000,20,random
2,0.6256537074406942,0.8737166666666667,0.8769,0.8791,0.8769,128,sparsemax,0.01,0.25,30,8,5000,20,random
3,0.6203320598602295,0.87555,0.8758,0.8803,0.8758,128,sparsemax,0.01,0.25,30,8,5000,20,random
4,0.6191381116549174,0.87545,0.8797,0.8828,0.8797,128,sparsemax,0.01,0.25,30,8,5000,20,random
5,0.6186485702514648,0.87585,0.8822,0.8824,0.8822,128,sparsemax,0.01,0.25,30,8,5000,20,random
6,0.6184023311297099,0.8762,0.8802,0.8821,0.8802,128,sparsemax,0.01,0.25,30,8,5000,20,random
7,0.6182497800509135,0.8766,0.8813,0.8824,0.8813,128,sparsemax,0.01,0.25,30,8,5000,20,random
8,0.618158033879598,0.8765666666666667,0.8813,0.882,0.8813,128,sparsemax,0.01,0.25,30,8,5000,20,random
9,0.6181920943260193,0.8760666666666667,0.8825,0.8828,0.8825,128,sparsemax,0.01,0.25,30,8,5000,20,random
10,0.6180870179176331,0.8761666666666666,0.8813,0.8835,0.8813,128,sparsemax,0.01,0.25,30,8,5000,20,random
11,0.6181093039830525,0.8766333333333334,0.8782,0.8815,0.8782,128,sparsemax,0.01,0.25,30,8,5000,20,random
12,0.6180604975700379,0.8766166666666667,0.8801,0.8825,0.8801,128,sparsemax,0.01,0.25,30,8,5000,20,random
13,0.6180346264521281,0.8766,0.8798,0.8816,0.8798,128,sparsemax,0.01,0.25,30,8,5000,20,random
14,0.6180069927533468,0.87665,0.8813,0.8823,0.8813,128,sparsemax,0.01,0.25,30,8,5000,20,random
15,0.6180071815808614,0.8764166666666666,0.8795,0.8819,0.8795,128,sparsemax,0.01,0.25,30,8,5000,20,random
16,0.6179735821088155,0.8766166666666667,0.8817,0.8829,0.8817,128,sparsemax,0.01,0.25,30,8,5000,20,random
17,0.6180171078046163,0.8763,0.8808,0.8819,0.8808,128,sparsemax,0.01,0.25,30,8,5000,20,random
18,0.6180063672701518,0.8767,0.8754,0.8806,0.8754,128,sparsemax,0.01,0.25,30,8,5000,20,random
1,2.3017720109303794,0.11165,0.0969,0.1135,0.0969,128,entmax,0.01,0.25,30,8,5000,20,random
2,2.3014992748260497,0.11236666666666667,0.0969,0.1135,0.0969,128,entmax,0.01,0.25,30,8,5000,20,random
1,2.3019803354899087,0.11035,0.0949,0.1135,0.0949,128,entmax,0.01,0.25,30,8,5000,20,random
2,2.30159022992452,0.11236666666666667,0.0949,0.1135,0.0949,128,entmax,0.01,0.25,30,8,5000,20,random
1,0.902105294195811,0.7964166666666667,0.8812,0.8822,0.8812,128,entmax,0.01,0.25,30,8,5000,20,random
2,0.5922879680315654,0.8777166666666667,0.8886,0.8876,0.8886,128,entmax,0.01,0.25,30,8,5000,20,random
1,0.9835493184407552,0.8003833333333333,0.8535,0.8621,0.8535,128,entmax,0.01,0.25,30,4,5000,20,random
2,0.7448971356391907,0.8577833333333333,0.8653,0.8656,0.8653,128,entmax,0.01,0.25,30,4,5000,20,random
3,0.7386654412587483,0.8595,0.866,0.867,0.866,128,entmax,0.01,0.25,30,4,5000,20,random
4,0.7370859581311544,0.8613166666666666,0.8672,0.8675,0.8672,128,entmax,0.01,0.25,30,4,5000,20,random
5,0.7366833575248718,0.8607666666666667,0.8655,0.8668,0.8655,128,entmax,0.01,0.25,30,4,5000,20,random
6,0.7364257725079855,0.8608166666666667,0.8686,0.8674,0.8686,128,entmax,0.01,0.25,30,4,5000,20,random
1,1.0359164493878683,0.7827166666666666,0.859,0.8615,0.859,128,entmax,0.01,0.25,30,4,5000,20,random
2,0.7493244867642721,0.8553,0.8654,0.8664,0.8654,128,entmax,0.01,0.25,30,4,5000,20,random
3,0.7408628418286641,0.8570333333333333,0.8643,0.8678,0.8643,128,entmax,0.01,0.25,30,4,5000,20,random
4,0.7390215895016988,0.8573333333333333,0.8672,0.8669,0.8672,128,entmax,0.01,0.25,30,4,5000,20,random
1,1.0505651467323303,0.7905833333333333,0.8545,0.8584,0.8545,128,sparsemax,0.01,0.25,30,4,5000,20,random
2,0.8127788210550944,0.8485166666666667,0.8511,0.8604,0.8511,128,sparsemax,0.01,0.25,30,4,5000,20,random
3,0.8071343862215677,0.8505,0.8628,0.861,0.8628,128,sparsemax,0.01,0.25,30,4,5000,20,random
4,0.805792900244395,0.8501666666666666,0.8627,0.8613,0.8627,128,sparsemax,0.01,0.25,30,4,5000,20,random
5,0.8051702560106914,0.8510666666666666,0.8596,0.861,0.8596,128,sparsemax,0.01,0.25,30,4,5000,20,random
6,0.8048547043800354,0.85135,0.8616,0.8622,0.8616,128,sparsemax,0.01,0.25,30,4,5000,20,random
7,0.8047717639605204,0.8517666666666667,0.862,0.8615,0.862,128,sparsemax,0.01,0.25,30,4,5000,20,random
8,0.8045778440793355,0.8513,0.8602,0.8608,0.8602,128,sparsemax,0.01,0.25,30,4,5000,20,random
9,0.8045112062136333,0.8514666666666667,0.8535,0.8599,0.8535,128,sparsemax,0.01,0.25,30,4,5000,20,random
10,0.80437841685613,0.8514666666666667,0.8611,0.8617,0.8611,128,sparsemax,0.01,0.25,30,4,5000,20,random
11,0.8042735961914063,0.8510833333333333,0.8588,0.8621,0.8588,128,sparsemax,0.01,0.25,30,4,5000,20,random
12,0.8042403173764546,0.8512166666666666,0.8576,0.8608,0.8576,128,sparsemax,0.01,0.25,30,4,5000,20,random
13,0.8042151481628418,0.8514666666666667,0.8591,0.8614,0.8591,128,sparsemax,0.01,0.25,30,4,5000,20,random
14,0.8042336040496826,0.85135,0.8604,0.8615,0.8604,128,sparsemax,0.01,0.25,30,4,5000,20,random
15,0.8042365522066752,0.8518833333333333,0.8587,0.8613,0.8587,128,sparsemax,0.01,0.25,30,4,5000,20,random
16,0.8041942697207133,0.8517166666666667,0.8595,0.8605,0.8595,128,sparsemax,0.01,0.25,30,4,5000,20,random
17,0.8042540743192037,0.8514833333333334,0.8591,0.8615,0.8591,128,sparsemax,0.01,0.25,30,4,5000,20,random
18,0.804159299214681,0.8516166666666667,0.8557,0.8609,0.8557,128,sparsemax,0.01,0.25,30,4,5000,20,random
19,0.8041326538403829,0.8511333333333333,0.8544,0.8605,0.8544,128,sparsemax,0.01,0.25,30,4,5000,20,random
20,0.8041376001675924,0.8515833333333334,0.8585,0.8613,0.8585,128,sparsemax,0.01,0.25,30,4,5000,20,random
1,1.1844337829589844,0.7059333333333333,0.8666,0.8717,0.8666,128,relu_normalized,0.01,0.25,30,4,5000,20,random
2,0.5540569614092509,0.8760833333333333,0.8883,0.89,0.8883,128,relu_normalized,0.01,0.25,30,4,5000,20,random
3,0.5037045986016592,0.8875,0.8942,0.8953,0.8942,128,relu_normalized,0.01,0.25,30,4,5000,20,random
4,0.4857643149534861,0.8911666666666667,0.8978,0.8991,0.8978,128,relu_normalized,0.01,0.25,30,4,5000,20,random
5,0.4773981136639913,0.8937166666666667,0.8989,0.8999,0.8989,128,relu_normalized,0.01,0.25,30,4,5000,20,random
6,0.4728363920211792,0.89475,0.9,0.8997,0.9,128,relu_normalized,0.01,0.25,30,4,5000,20,random
7,0.4700989331563314,0.8953833333333333,0.9014,0.8998,0.9014,128,relu_normalized,0.01,0.25,30,4,5000,20,random
8,0.4682399156888326,0.8957166666666667,0.9009,0.9006,0.9009,128,relu_normalized,0.01,0.25,30,4,5000,20,random
9,0.46707603777249657,0.8958333333333334,0.9012,0.901,0.9012,128,relu_normalized,0.01,0.25,30,4,5000,20,random
10,0.4662594112714132,0.8963666666666666,0.9017,0.9008,0.9017,128,relu_normalized,0.01,0.25,30,4,5000,20,random
11,0.46565872712135314,0.8966166666666666,0.9019,0.9015,0.9019,128,relu_normalized,0.01,0.25,30,4,5000,20,random
12,0.4652568856716156,0.89675,0.9013,0.9017,0.9013,128,relu_normalized,0.01,0.25,30,4,5000,20,random
13,0.46491340312957763,0.8968,0.9017,0.9021,0.9017,128,relu_normalized,0.01,0.25,30,4,5000,20,random
14,0.4646643360137939,0.8967833333333334,0.9019,0.9024,0.9019,128,relu_normalized,0.01,0.25,30,4,5000,20,random
15,0.46444041643142703,0.8972166666666667,0.9017,0.9023,0.9017,128,relu_normalized,0.01,0.25,30,4,5000,20,random
16,0.46426802369753517,0.8971166666666667,0.9016,0.9022,0.9016,128,relu_normalized,0.01,0.25,30,4,5000,20,random
17,0.46412425581614175,0.8970333333333333,0.9013,0.9023,0.9013,128,relu_normalized,0.01,0.25,30,4,5000,20,random
18,0.46401137294769285,0.8971666666666667,0.901,0.9022,0.901,128,relu_normalized,0.01,0.25,30,4,5000,20,random
19,0.4639277009963989,0.8971166666666667,0.9007,0.9022,0.9007,128,relu_normalized,0.01,0.25,30,4,5000,20,random
20,0.46384480236371356,0.8974666666666666,0.9011,0.9024,0.9011,128,relu_normalized,0.01,0.25,30,4,5000,20,random
1,1.0507775626500448,0.7312166666666666,0.7698,0.8877,0.7698,128,relu_normalized,0.01,0.25,30,4,5000,20,random
2,0.4784028094291687,0.88995,0.7533,0.9033,0.7533,128,relu_normalized,0.01,0.25,30,4,5000,20,random
3,0.42821481471061706,0.9018,0.7121,0.9105,0.7121,128,relu_normalized,0.01,0.25,30,4,5000,20,random
4,0.406456281487147,0.90755,0.556,0.9146,0.556,128,relu_normalized,0.01,0.25,30,4,5000,20,random
5,0.39437008493741355,0.9104666666666666,0.5867,0.9161,0.5867,128,relu_normalized,0.01,0.25,30,4,5000,20,random
6,0.38687012147903443,0.9128166666666667,0.5393,0.9178,0.5393,128,relu_normalized,0.01,0.25,30,4,5000,20,random
7,0.3816244365851084,0.9144666666666666,0.4648,0.9177,0.4648,128,relu_normalized,0.01,0.25,30,4,5000,20,random
8,0.37764758960405986,0.9155666666666666,0.3998,0.9194,0.3998,128,relu_normalized,0.01,0.25,30,4,5000,20,random
9,0.37463242443402606,0.917,0.3831,0.9199,0.3831,128,relu_normalized,0.01,0.25,30,4,5000,20,random
10,0.37231935912768044,0.9172666666666667,0.3023,0.9199,0.3023,128,relu_normalized,0.01,0.25,30,4,5000,20,random
11,0.37044720828533173,0.9178333333333333,0.2562,0.9204,0.2562,128,relu_normalized,0.01,0.25,30,4,5000,20,random
12,0.3688895796775818,0.9182833333333333,0.3213,0.9208,0.3213,128,relu_normalized,0.01,0.25,30,4,5000,20,random
13,0.36775818258921306,0.9185166666666666,0.3076,0.9209,0.3076,128,relu_normalized,0.01,0.25,30,4,5000,20,random
14,0.36676690012613933,0.9190333333333334,0.214,0.9209,0.214,128,relu_normalized,0.01,0.25,30,4,5000,20,random
15,0.36591798462867736,0.9191666666666667,0.2666,0.9208,0.2666,128,relu_normalized,0.01,0.25,30,4,5000,20,random
16,0.3652669816970825,0.9193,0.1292,0.9211,0.1292,128,relu_normalized,0.01,0.25,30,4,5000,20,random
17,0.36472780957221984,0.9196,0.2674,0.9209,0.2674,128,relu_normalized,0.01,0.25,30,4,5000,20,random
18,0.3641857175985972,0.9199166666666667,0.1071,0.9208,0.1071,128,relu_normalized,0.01,0.25,30,4,5000,20,random
1,1.299838978767395,0.6502333333333333,0.8739,0.8743,0.8739,128,balenas,0.01,0.25,30,4,5000,20,random
2,0.5296965318679809,0.8777833333333334,0.8948,0.8926,0.8948,128,balenas,0.01,0.25,30,4,5000,20,random
1,1.2981315460522969,0.6507166666666667,0.8704,0.8737,0.8704,128,balenas,0.01,0.25,30,4,5000,20,random
2,0.5276828268210093,0.8786,0.8956,0.8963,0.8956,128,balenas,0.01,0.25,30,4,5000,20,random
3,0.4633694574356079,0.8932666666666667,0.9052,0.9038,0.9052,128,balenas,0.01,0.25,30,4,5000,20,random
4,0.4366833026885986,0.8995,0.9102,0.9093,0.9102,128,balenas,0.01,0.25,30,4,5000,20,random
5,0.42169772210121154,0.9033833333333333,0.9137,0.9123,0.9137,128,balenas,0.01,0.25,30,4,5000,20,random
6,0.4120264140446981,0.9061666666666667,0.915,0.9134,0.915,128,balenas,0.01,0.25,30,4,5000,20,random
7,0.4053139099597931,0.9079666666666667,0.9167,0.9156,0.9167,128,balenas,0.01,0.25,30,4,5000,20,random
8,0.40021762277285255,0.9095833333333333,0.9166,0.9163,0.9166,128,balenas,0.01,0.25,30,4,5000,20,random
9,0.3962281060059865,0.9106166666666666,0.917,0.9176,0.917,128,balenas,0.01,0.25,30,4,5000,20,random
10,0.39283280588785807,0.9114166666666667,0.9182,0.9184,0.9182,128,balenas,0.01,0.25,30,4,5000,20,random
11,0.3901770627975464,0.91225,0.9187,0.9182,0.9187,128,balenas,0.01,0.25,30,4,5000,20,random
12,0.3878313743750254,0.9131166666666667,0.9183,0.9191,0.9183,128,balenas,0.01,0.25,30,4,5000,20,random
13,0.38598775575955707,0.9137833333333333,0.9185,0.9192,0.9185,128,balenas,0.01,0.25,30,4,5000,20,random
14,0.38424009658495584,0.9142166666666667,0.9204,0.9206,0.9204,128,balenas,0.01,0.25,30,4,5000,20,random
15,0.3824640852451324,0.9150833333333334,0.9208,0.9212,0.9208,128,balenas,0.01,0.25,30,4,5000,20,random
16,0.38102973685264585,0.9156666666666666,0.9206,0.9217,0.9206,128,balenas,0.01,0.25,30,4,5000,20,random
17,0.3798338534514109,0.9155833333333333,0.9214,0.9222,0.9214,128,balenas,0.01,0.25,30,4,5000,20,random
18,0.3788111093044281,0.9159333333333334,0.922,0.9219,0.922,128,balenas,0.01,0.25,30,4,5000,20,random
19,0.37792529331843056,0.9161833333333333,0.9212,0.9217,0.9212,128,balenas,0.01,0.25,30,4,5000,20,random
20,0.377012030951182,0.9165333333333333,0.9215,0.9216,0.9215,128,balenas,0.01,0.25,30,4,5000,20,random
1,2.30538734181722,0.10201666666666667,773374.3002398721,0.0878,0.0986,0.0878,128,balenas,0.0003,0.001,0.001,0.25,30,2,5000,20,random
2,2.3046831371307372,0.10206666666666667,721594.1503198295,0.0878,0.1002,0.0878,128,balenas,0.0003,0.001,0.001,0.25,30,2,5000,20,random
3,2.304055177561442,0.1028,672671.480010661,0.087,0.0998,0.087,128,balenas,0.0003,0.001,0.001,0.25,30,2,5000,20,random
4,2.3035461238861084,0.10306666666666667,625954.7153518123,0.0832,0.1008,0.0832,128,balenas,0.0003,0.001,0.001,0.25,30,2,5000,20,random
5,2.3031365161895754,0.1045,580970.7390724947,0.0831,0.101,0.0831,128,balenas,0.0003,0.001,0.001,0.25,30,2,5000,20,random
6,2.302849414952596,0.10463333333333333,537377.1824360341,0.0815,0.1027,0.0815,128,balenas,0.0003,0.001,0.001,0.25,30,2,5000,20,random
7,2.302617121505737,0.10536666666666666,494943.65478411515,0.08,0.1019,0.08,128,balenas,0.0003,0.001,0.001,0.25,30,2,5000,20,random
8,2.3024759119669596,0.10476666666666666,453470.7398720682,0.0835,0.1012,0.0835,128,balenas,0.0003,0.001,0.001,0.25,30,2,5000,20,random
9,2.302343150456746,0.10433333333333333,412815.69449626864,0.0977,0.1059,0.0977,128,balenas,0.0003,0.001,0.001,0.25,30,2,5000,20,random
10,2.302279021072388,0.1052,372868.5944829424,0.1286,0.1029,0.1286,128,balenas,0.0003,0.001,0.001,0.25,30,2,5000,20,random
11,2.302247435887655,0.107,333557.4040511727,0.1304,0.1025,0.1304,128,balenas,0.0003,0.001,0.001,0.25,30,2,5000,20,random
12,2.3022602747599286,0.10946666666666667,294849.8479477612,0.1218,0.1127,0.1218,128,balenas,0.0003,0.001,0.001,0.25,30,2,5000,20,random
13,2.3021926619211834,0.11468333333333333,256764.45002665246,0.1135,0.1101,0.1135,128,balenas,0.0003,0.001,0.001,0.25,30,2,5000,20,random
14,2.3022430294036864,0.1101,219388.28931236675,0.1135,0.1112,0.1135,128,balenas,0.0003,0.001,0.001,0.25,30,2,5000,20,random
15,2.3021872910817462,0.10975,182906.1651119403,0.1135,0.1078,0.1135,128,balenas,0.0003,0.001,0.001,0.25,30,2,5000,20,random
